Source	Target
HTT	4788
HTT	480764
HTT	4829
HTT	49831816
HTT	500189
HTT	51576
HTT	5202
HTT	522502
HTT	5280343
HTT	5280442
HTT	5280443
HTT	5280445
HTT	5280450
HTT	5280459
HTT	5280804
HTT	5280863
HTT	5280960
HTT	5280961
HTT	5281605
HTT	5281607
HTT	5281612
HTT	5281656
HTT	5281672
HTT	5281708
HTT	5282155
HTT	5282160
HTT	5282768
HTT	5284649
HTT	52920332
HTT	5315606
HTT	5317750
HTT	5318980
HTT	5327011
HTT	5375048
HTT	54580480
HTT	5459879
HTT	5460161
HTT	54670067
HTT	547
HTT	5481990
HTT	5488186
HTT	5488822
HTT	58177709
HTT	586
HTT	5862
HTT	5950
HTT	5951
HTT	5960
HTT	602
HTT	6047
HTT	6057
HTT	6106
HTT	613145
HTT	6137
HTT	6140
HTT	61503
HTT	6262
HTT	6267
HTT	6274
HTT	6287
HTT	6288
HTT	6306
HTT	64981
HTT	64982
HTT	650
HTT	65065
HTT	6508
HTT	65373
HTT	6590
HTT	6613
HTT	6675
HTT	6723
HTT	6736
HTT	67678
HTT	681
HTT	689043
HTT	6971058
HTT	6971268
HTT	6971271
HTT	69867
HTT	702
HTT	71352575
HTT	71629
HTT	72
HTT	7420
HTT	750
HTT	753
HTT	783
HTT	785
HTT	79041
HTT	798
HTT	7991
HTT	80817
HTT	824
HTT	8314
HTT	83404
HTT	83697
HTT	84815
HTT	849
HTT	875
HTT	8892
HTT	89472
HTT	91
HTT	91435
HTT	91469
HTT	92258
HTT	92817
HTT	92904
HTT	932
HTT	9378
HTT	938
HTT	94228
HTT	94715
HTT	95170
HTT	9548632
HTT	96384
HTT	970
HTT	9750
HTT	9795113
HTT	9831622
HTT	9838356
HTT	985
HTT	9877619
HTT	9903
HTT	9920281
HTT	99474
HTT	999
HTT	no12
HTT	no13
HTT	no17
HTT	no3
HTT	no7
P4HTM	7420
P4HTM	72
P4HTM	10394
P4HTM	135
P4HTM	938
P4HTM	999
P4HTM	107
P4HTM	348154
P4HTM	127
P4HTM	547
P4HTM	1030
P4HTM	1530236
P4HTM	5375048
P4HTM	65065
P4HTM	6723
P4HTM	753
P4HTM	79041
PDE4B	64981
PDE4B	999
PDE4B	384870
PDE4B	127
PDE4B	101101166
PDE4B	10258
PDE4B	10308378
PDE4B	10381440
PDE4B	11005
PDE4B	11213350
PDE4B	135398638
PDE4B	135398658
PDE4B	139597845
PDE4B	2733768
PDE4B	3081033
PDE4B	439763
PDE4B	444899
PDE4B	445580
PDE4B	445639
PDE4B	5327011
PDE4B	5481990
PDE4B	6675
PDE4B	9920281
PDE4B	99474
PDE4B	10133
PDE4B	10140
PDE4B	10176710
PDE4B	102066451
PDE4B	10267
PDE4B	1030
PDE4B	1031
PDE4B	10394
PDE4B	10430
PDE4B	10466307
PDE4B	104745
PDE4B	104775
PDE4B	10559720
PDE4B	10661294
PDE4B	107
PDE4B	107735
PDE4B	10802382
PDE4B	1135
PDE4B	1145
PDE4B	1146
PDE4B	114781
PDE4B	1150
PDE4B	115089
PDE4B	11679800
PDE4B	1188
PDE4B	119
PDE4B	119307
PDE4B	122356
PDE4B	12310288
PDE4B	124343
PDE4B	124886
PDE4B	12544
PDE4B	12587
PDE4B	12647
PDE4B	129858541
PDE4B	129887767
PDE4B	131751737
PDE4B	135
PDE4B	135191
PDE4B	135398592
PDE4B	135398593
PDE4B	13580
PDE4B	138478
PDE4B	138805674
PDE4B	145742
PDE4B	147608
PDE4B	14925
PDE4B	14969
PDE4B	150923
PDE4B	1530
PDE4B	1530236
PDE4B	153520426
PDE4B	154035
PDE4B	159660
PDE4B	160419
PDE4B	160471
PDE4B	160636
PDE4B	162859
PDE4B	175
PDE4B	176907
PDE4B	179
PDE4B	181511
PDE4B	1826
PDE4B	185914
PDE4B	18950
PDE4B	18986
PDE4B	192215
PDE4B	199
PDE4B	20601635
PDE4B	21722175
PDE4B	222528
PDE4B	22253297
PDE4B	23676771
PDE4B	242
PDE4B	24970825
PDE4B	25201019
PDE4B	262
PDE4B	2752054
PDE4B	283
PDE4B	2969
PDE4B	311
PDE4B	31401
PDE4B	321710
PDE4B	323
PDE4B	3292996
PDE4B	33032
PDE4B	332427
PDE4B	348154
PDE4B	3587356
PDE4B	359
PDE4B	36159
PDE4B	3744
PDE4B	3845
PDE4B	402
PDE4B	4183249
PDE4B	424
PDE4B	439183
PDE4B	439232
PDE4B	439435
PDE4B	439520
PDE4B	439586
PDE4B	439709
PDE4B	4398339
PDE4B	440993
PDE4B	442424
PDE4B	444795
PDE4B	444873
PDE4B	445027
PDE4B	445638
PDE4B	45093073
PDE4B	45093080
PDE4B	4615423
PDE4B	4671
PDE4B	4788
PDE4B	480764
PDE4B	4829
PDE4B	49831816
PDE4B	500189
PDE4B	51576
PDE4B	5202
PDE4B	522502
PDE4B	5280343
PDE4B	5280442
PDE4B	5280443
PDE4B	5280445
PDE4B	5280450
PDE4B	5280459
PDE4B	5280804
PDE4B	5280863
PDE4B	5280960
PDE4B	5280961
PDE4B	5281605
PDE4B	5281607
PDE4B	5281612
PDE4B	5281656
PDE4B	5281672
PDE4B	5281708
PDE4B	5282155
PDE4B	5282160
PDE4B	5282768
PDE4B	5284649
PDE4B	52920332
PDE4B	5315606
PDE4B	5317750
PDE4B	5318980
PDE4B	5375048
PDE4B	54580480
PDE4B	5459879
PDE4B	5460161
PDE4B	54670067
PDE4B	547
PDE4B	5488186
PDE4B	5488822
PDE4B	5610
PDE4B	58177709
PDE4B	586
PDE4B	5862
PDE4B	5950
PDE4B	5951
PDE4B	5960
PDE4B	602
PDE4B	6047
PDE4B	6057
PDE4B	6106
PDE4B	613145
PDE4B	6137
PDE4B	6140
PDE4B	61503
PDE4B	6262
PDE4B	6267
PDE4B	6274
PDE4B	6287
PDE4B	6288
PDE4B	6306
PDE4B	64982
PDE4B	650
PDE4B	65065
PDE4B	6508
PDE4B	65373
PDE4B	6590
PDE4B	6613
PDE4B	6723
PDE4B	6736
PDE4B	67678
PDE4B	681
PDE4B	689043
PDE4B	6971058
PDE4B	6971268
PDE4B	6971271
PDE4B	69867
PDE4B	702
PDE4B	71352575
PDE4B	71629
PDE4B	72
PDE4B	7420
PDE4B	750
PDE4B	753
PDE4B	783
PDE4B	785
PDE4B	79041
PDE4B	798
PDE4B	7991
PDE4B	80817
PDE4B	824
PDE4B	8314
PDE4B	83404
PDE4B	83697
PDE4B	84815
PDE4B	849
PDE4B	875
PDE4B	8892
PDE4B	89472
PDE4B	91
PDE4B	91435
PDE4B	91469
PDE4B	92258
PDE4B	92817
PDE4B	92904
PDE4B	932
PDE4B	9378
PDE4B	938
PDE4B	94228
PDE4B	94715
PDE4B	95170
PDE4B	9548632
PDE4B	96384
PDE4B	970
PDE4B	9750
PDE4B	9795113
PDE4B	9831622
PDE4B	9838356
PDE4B	985
PDE4B	9877619
PDE4B	9903
PDE4B	no12
PDE4B	no13
PDE4B	no17
PDE4B	no3
PDE4B	no7
SENP7	5280442
SENP7	7420
SENP7	242
SENP7	9877619
SENP7	10176710
SENP7	129849310
SENP7	138478
SENP7	147608
SENP7	1530
SENP7	176907
SENP7	321710
SENP7	36159
SENP7	3845
SENP7	4788
SENP7	480764
SENP7	4829
SENP7	5280960
SENP7	5281708
SENP7	5317750
SENP7	5375048
SENP7	613145
SENP7	69867
SENP7	798
SENP7	89472
SENP7	95170
SENP7	9795113
THRA	no12
THRA	2969
THRA	10394
THRA	439435
THRA	52920332
THRA	96384
THRA	92258
THRA	999
THRA	1826
THRA	49831816
THRA	6047
THRA	153520426
THRA	8892
THRA	no17
THRA	107
THRA	3744
THRA	11005
THRA	2752054
THRA	348154
THRA	no13
THRA	6140
THRA	10559720
THRA	985
THRA	3081033
THRA	18986
THRA	91
THRA	127
THRA	547
THRA	6057
THRA	10133
THRA	10308378
THRA	12310288
THRA	12544
THRA	12587
THRA	160636
THRA	222528
THRA	24970825
THRA	31401
THRA	3845
THRA	439520
THRA	445027
THRA	445638
THRA	4829
THRA	6971268
THRA	9378
THRA	94228
THRA	9548632
THRA	9903
THRA	101101166
THRA	10140
THRA	10176710
THRA	102066451
THRA	10258
THRA	10267
THRA	1030
THRA	1031
THRA	10381440
THRA	10430
THRA	10466307
THRA	104745
THRA	104775
THRA	10661294
THRA	107735
THRA	10802382
THRA	11213350
THRA	1135
THRA	1145
THRA	1146
THRA	114781
THRA	1150
THRA	115089
THRA	11679800
THRA	1188
THRA	119
THRA	119307
THRA	122356
THRA	124343
THRA	124886
THRA	12647
THRA	129858541
THRA	129887767
THRA	131751737
THRA	135
THRA	135191
THRA	135398592
THRA	135398593
THRA	135398638
THRA	135398658
THRA	13580
THRA	138478
THRA	138805674
THRA	139597845
THRA	145742
THRA	147608
THRA	14925
THRA	14969
THRA	150923
THRA	1530
THRA	1530236
THRA	154035
THRA	159660
THRA	160419
THRA	160471
THRA	162859
THRA	175
THRA	176907
THRA	179
THRA	181511
THRA	185914
THRA	18950
THRA	192215
THRA	199
THRA	20601635
THRA	21722175
THRA	22253297
THRA	23676771
THRA	242
THRA	25201019
THRA	262
THRA	2733768
THRA	283
THRA	311
THRA	321710
THRA	323
THRA	3292996
THRA	33032
THRA	332427
THRA	3587356
THRA	359
THRA	36159
THRA	384870
THRA	402
THRA	4183249
THRA	424
THRA	439183
THRA	439232
THRA	439586
THRA	439709
THRA	439763
THRA	4398339
THRA	440993
THRA	442424
THRA	444795
THRA	444873
THRA	444899
THRA	445580
THRA	445639
THRA	45093073
THRA	45093080
THRA	4615423
THRA	4671
THRA	4788
THRA	480764
THRA	500189
THRA	51576
THRA	5202
THRA	522502
THRA	5280343
THRA	5280442
THRA	5280443
THRA	5280445
THRA	5280450
THRA	5280459
THRA	5280804
THRA	5280863
THRA	5280960
THRA	5280961
THRA	5281605
THRA	5281607
THRA	5281612
THRA	5281656
THRA	5281672
THRA	5281708
THRA	5282155
THRA	5282160
THRA	5282768
THRA	5284649
THRA	5315606
THRA	5317750
THRA	5318980
THRA	5327011
THRA	5375048
THRA	54580480
THRA	5459879
THRA	5460161
THRA	54670067
THRA	5481990
THRA	5488186
THRA	5488822
THRA	5610
THRA	58177709
THRA	586
THRA	5862
THRA	5950
THRA	5951
THRA	5960
THRA	602
THRA	6106
THRA	613145
THRA	6137
THRA	61503
THRA	6262
THRA	6267
THRA	6274
THRA	6287
THRA	6288
THRA	6306
THRA	64981
THRA	64982
THRA	650
THRA	65065
THRA	6508
THRA	65373
THRA	6590
THRA	6613
THRA	6675
THRA	6723
THRA	6736
THRA	67678
THRA	681
THRA	689043
THRA	6971058
THRA	6971271
THRA	69867
THRA	702
THRA	71352575
THRA	71629
THRA	72
THRA	7420
THRA	750
THRA	753
THRA	783
THRA	785
THRA	79041
THRA	798
THRA	7991
THRA	80817
THRA	824
THRA	8314
THRA	83404
THRA	83697
THRA	84815
THRA	849
THRA	875
THRA	89472
THRA	91435
THRA	91469
THRA	92817
THRA	92904
THRA	932
THRA	938
THRA	94715
THRA	95170
THRA	970
THRA	9750
THRA	9795113
THRA	9831622
THRA	9838356
THRA	9877619
THRA	9920281
THRA	99474
THRA	no3
THRA	no7
FADS1	25201019
FADS1	45093080
FADS1	10176710
FADS1	138478
FADS1	181511
FADS1	91469
AIP	R-HSA-8950505
AIP	R-HSA-9020591
AIP	R-HSA-447115
AIP	R-HSA-8937144
AIP	R-HSA-449147
AIP	R-HSA-1280215
AIP	R-HSA-5389840
AIP	R-HSA-5368286
AIP	R-HSA-9937383
AIP	R-HSA-5419276
AIP	R-HSA-5368287
AIP	R-HSA-211945
AIP	R-HSA-168256
AIP	R-HSA-72766
AIP	R-HSA-211859
AIP	R-HSA-392499
AIP	R-HSA-1430728
CD81	R-HSA-977606
CD81	R-HSA-166658
CD81	R-HSA-198933
CD81	R-HSA-1280218
CD81	R-HSA-168249
CD81	R-HSA-168256
CDK5	R-HSA-9768919
CDK5	R-HSA-9634815
CDK5	R-HSA-9931529
CDK5	R-HSA-9032845
CDK5	R-HSA-9931530
CDK5	R-HSA-399956
CDK5	R-HSA-8862803
CDK5	R-HSA-8863678
CDK5	R-HSA-9734009
CDK5	R-HSA-9006115
CDK5	R-HSA-180024
CDK5	R-HSA-9031628
CDK5	R-HSA-373755
CDK5	R-HSA-212436
CDK5	R-HSA-198725
CDK5	R-HSA-73857
CDK5	R-HSA-6804756
CDK5	R-HSA-9645723
CDK5	R-HSA-111885
CDK5	R-HSA-74160
CDK5	R-HSA-9851695
CDK5	R-HSA-9841922
CDK5	R-HSA-9818564
CDK5	R-HSA-187037
CDK5	R-HSA-9909396
CDK5	R-HSA-166520
CDK5	R-HSA-9917777
CDK5	R-HSA-5633007
CDK5	R-HSA-983231
CDK5	R-HSA-212165
CDK5	R-HSA-418594
CDK5	R-HSA-3700989
CDK5	R-HSA-422475
CDK5	R-HSA-9675108
CDK5	R-HSA-9006934
CDK5	R-HSA-388396
CDK5	R-HSA-109582
CDK5	R-HSA-372790
CDK5	R-HSA-1266738
CDK5	R-HSA-162582
CDK5	R-HSA-1643685
CHRM1	R-HSA-390648
CHRM1	R-HSA-375280
CHRM1	R-HSA-416476
CHRM1	R-HSA-373076
CHRM1	R-HSA-500792
CHRM1	R-HSA-388396
CHRM1	R-HSA-372790
CHRM1	R-HSA-162582
CPB2	R-HSA-2022377
CPB2	R-HSA-2980736
CPB2	R-HSA-977606
CPB2	R-HSA-166658
CPB2	R-HSA-168249
CPB2	R-HSA-392499
CPB2	R-HSA-168256
CTSB	R-HSA-1679131
CTSB	R-HSA-9766229
CTSB	R-HSA-9764561
CTSB	R-HSA-2022090
CTSB	R-HSA-1442490
CTSB	R-HSA-1474290
CTSB	R-HSA-2132295
CTSB	R-HSA-1474228
CTSB	R-HSA-9764274
CTSB	R-HSA-9764265
CTSB	R-HSA-168898
CTSB	R-HSA-9759476
CTSB	R-HSA-418990
CTSB	R-HSA-421270
CTSB	R-HSA-446728
CTSB	R-HSA-1500931
CTSB	R-HSA-1474244
CTSB	R-HSA-6798695
CTSB	R-HSA-1280218
CTSB	R-HSA-168249
CTSB	R-HSA-168256
DRD2	R-HSA-390651
DRD2	R-HSA-375280
DRD2	R-HSA-373076
DRD2	R-HSA-500792
DRD2	R-HSA-372790
DRD2	R-HSA-162582
EP300	R-HSA-9818026
EP300	R-HSA-9818035
EP300	R-HSA-3134973
EP300	R-HSA-9818032
EP300	R-HSA-9818028
EP300	R-HSA-9818749
EP300	R-HSA-8951936
EP300	R-HSA-6811555
EP300	R-HSA-9617629
EP300	R-HSA-9818030
EP300	R-HSA-1234158
EP300	R-HSA-9701898
EP300	R-HSA-8866907
EP300	R-HSA-2197563
EP300	R-HSA-8941856
EP300	R-HSA-3371568
EP300	R-HSA-210744
EP300	R-HSA-9614657
EP300	R-HSA-156711
EP300	R-HSA-918233
EP300	R-HSA-6804114
EP300	R-HSA-9735871
EP300	R-HSA-9819196
EP300	R-HSA-6804760
EP300	R-HSA-9818027
EP300	R-HSA-9013695
EP300	R-HSA-5621575
EP300	R-HSA-9933387
EP300	R-HSA-3371571
EP300	R-HSA-9013508
EP300	R-HSA-9839394
EP300	R-HSA-933541
EP300	R-HSA-6804758
EP300	R-HSA-5689901
EP300	R-HSA-201556
EP300	R-HSA-9931509
EP300	R-HSA-1980145
EP300	R-HSA-2173796
EP300	R-HSA-8939243
EP300	R-HSA-9833109
EP300	R-HSA-8864260
EP300	R-HSA-9029569
EP300	R-HSA-9031628
EP300	R-HSA-186712
EP300	R-HSA-3899300
EP300	R-HSA-8941858
EP300	R-HSA-9839373
EP300	R-HSA-9707616
EP300	R-HSA-9024446
EP300	R-HSA-2122947
EP300	R-HSA-9012852
EP300	R-HSA-6791312
EP300	R-HSA-2173793
EP300	R-HSA-9616222
EP300	R-HSA-5250924
EP300	R-HSA-2644606
EP300	R-HSA-2894862
EP300	R-HSA-2644602
EP300	R-HSA-2894858
EP300	R-HSA-2644603
EP300	R-HSA-201722
EP300	R-HSA-9793380
EP300	R-HSA-198725
EP300	R-HSA-1234174
EP300	R-HSA-9856649
EP300	R-HSA-8936459
EP300	R-HSA-1834949
EP300	R-HSA-1912408
EP300	R-HSA-9614085
EP300	R-HSA-9909649
EP300	R-HSA-9013694
EP300	R-HSA-5250913
EP300	R-HSA-1980143
EP300	R-HSA-1912422
EP300	R-HSA-381340
EP300	R-HSA-8878159
EP300	R-HSA-168928
EP300	R-HSA-9759194
EP300	R-HSA-9816359
EP300	R-HSA-5617472
EP300	R-HSA-5619507
EP300	R-HSA-170834
EP300	R-HSA-3371556
EP300	R-HSA-9851695
EP300	R-HSA-9841922
EP300	R-HSA-9818564
EP300	R-HSA-3214847
EP300	R-HSA-9833110
EP300	R-HSA-9692914
EP300	R-HSA-9843745
EP300	R-HSA-9909396
EP300	R-HSA-9755511
EP300	R-HSA-9758941
EP300	R-HSA-187037
EP300	R-HSA-1989781
EP300	R-HSA-9018519
EP300	R-HSA-400206
EP300	R-HSA-9820952
EP300	R-HSA-9917777
EP300	R-HSA-166520
EP300	R-HSA-9678108
EP300	R-HSA-9730414
EP300	R-HSA-9006936
EP300	R-HSA-5633007
EP300	R-HSA-5621481
EP300	R-HSA-9909648
EP300	R-HSA-3108232
EP300	R-HSA-2990846
EP300	R-HSA-201681
EP300	R-HSA-389948
EP300	R-HSA-69275
EP300	R-HSA-8878171
EP300	R-HSA-453274
EP300	R-HSA-8939211
EP300	R-HSA-157118
EP300	R-HSA-9711123
EP300	R-HSA-3247509
EP300	R-HSA-388841
EP300	R-HSA-4839726
EP300	R-HSA-5688426
EP300	R-HSA-9006931
EP300	R-HSA-195721
EP300	R-HSA-212165
EP300	R-HSA-3700989
EP300	R-HSA-5663202
EP300	R-HSA-9679506
EP300	R-HSA-69278
EP300	R-HSA-9006934
EP300	R-HSA-1640170
EP300	R-HSA-556833
EP300	R-HSA-2262752
EP300	R-HSA-8953897
EP300	R-HSA-1280218
EP300	R-HSA-9824446
EP300	R-HSA-168249
EP300	R-HSA-212436
EP300	R-HSA-73857
EP300	R-HSA-1266738
EP300	R-HSA-597592
EP300	R-HSA-5663205
EP300	R-HSA-74160
EP300	R-HSA-392499
EP300	R-HSA-1430728
EP300	R-HSA-168256
EP300	R-HSA-1643685
EP300	R-HSA-162582
ERBB4	R-HSA-1251985
ERBB4	R-HSA-1236394
ERBB4	R-HSA-1253288
ERBB4	R-HSA-8847993
ERBB4	R-HSA-6785631
ERBB4	R-HSA-1250347
ERBB4	R-HSA-1963640
ERBB4	R-HSA-9665686
ERBB4	R-HSA-9620244
ERBB4	R-HSA-9664565
ERBB4	R-HSA-1250196
ERBB4	R-HSA-1227990
ERBB4	R-HSA-8863795
ERBB4	R-HSA-1227986
ERBB4	R-HSA-9006927
ERBB4	R-HSA-8848021
ERBB4	R-HSA-438064
ERBB4	R-HSA-442755
ERBB4	R-HSA-9006934
ERBB4	R-HSA-1250342
ERBB4	R-HSA-1963642
ERBB4	R-HSA-112314
ERBB4	R-HSA-5673001
ERBB4	R-HSA-5684996
ERBB4	R-HSA-112315
ERBB4	R-HSA-5683057
ERBB4	R-HSA-112316
ERBB4	R-HSA-5663202
ERBB4	R-HSA-2219530
ERBB4	R-HSA-2219528
ERBB4	R-HSA-6811558
ERBB4	R-HSA-199418
ERBB4	R-HSA-9018519
ERBB4	R-HSA-162582
ERBB4	R-HSA-8939211
ERBB4	R-HSA-1257604
ERBB4	R-HSA-9006925
ERBB4	R-HSA-9006931
ERBB4	R-HSA-1643685
ESR2	R-HSA-9009391
ESR2	R-HSA-383280
ESR2	R-HSA-2219530
ESR2	R-HSA-2219528
ESR2	R-HSA-6811558
ESR2	R-HSA-199418
ESR2	R-HSA-8939211
ESR2	R-HSA-9006931
ESR2	R-HSA-1257604
ESR2	R-HSA-9006925
ESR2	R-HSA-5663202
ESR2	R-HSA-212436
ESR2	R-HSA-73857
ESR2	R-HSA-74160
ESR2	R-HSA-1643685
ESR2	R-HSA-162582
F3	R-HSA-140834
F3	R-HSA-140877
F3	R-HSA-9031628
F3	R-HSA-198725
F3	R-HSA-187037
F3	R-HSA-166520
F3	R-HSA-9006934
F3	R-HSA-109582
F3	R-HSA-162582
FADS1	R-HSA-1989781
FADS1	R-HSA-400206
FADS1	R-HSA-2046105
FADS1	R-HSA-2046106
FADS1	R-HSA-2046104
FADS1	R-HSA-556833
FADS1	R-HSA-8978868
FADS1	R-HSA-1430728
FEN1	R-HSA-110362
FEN1	R-HSA-5685939
FEN1	R-HSA-69166
FEN1	R-HSA-69183
FEN1	R-HSA-174437
FEN1	R-HSA-174414
FEN1	R-HSA-69186
FEN1	R-HSA-5651801
FEN1	R-HSA-162594
FEN1	R-HSA-110373
FEN1	R-HSA-69190
FEN1	R-HSA-174417
FEN1	R-HSA-73933
FEN1	R-HSA-180786
FEN1	R-HSA-73884
FEN1	R-HSA-157579
FEN1	R-HSA-69239
FEN1	R-HSA-73886
FEN1	R-HSA-5693538
FEN1	R-HSA-69242
FEN1	R-HSA-5693532
FEN1	R-HSA-69306
FEN1	R-HSA-162587
FEN1	R-HSA-162906
FEN1	R-HSA-73894
FEN1	R-HSA-69278
FEN1	R-HSA-1640170
FEN1	R-HSA-9824446
FEN1	R-HSA-5663205
FEN1	R-HSA-1643685
FGFR3	R-HSA-2033514
FGFR3	R-HSA-1839130
FGFR3	R-HSA-5655332
FGFR3	R-HSA-1226099
FGFR3	R-HSA-5654227
FGFR3	R-HSA-190239
FGFR3	R-HSA-5654710
FGFR3	R-HSA-5654704
FGFR3	R-HSA-5654706
FGFR3	R-HSA-5654708
FGFR3	R-HSA-5654732
FGFR3	R-HSA-5654741
FGFR3	R-HSA-109704
FGFR3	R-HSA-112399
FGFR3	R-HSA-5663202
FGFR3	R-HSA-2428928
FGFR3	R-HSA-74751
FGFR3	R-HSA-2428924
FGFR3	R-HSA-2404192
FGFR3	R-HSA-74752
FGFR3	R-HSA-2219530
FGFR3	R-HSA-190236
FGFR3	R-HSA-2033515
FGFR3	R-HSA-8853334
FGFR3	R-HSA-2219528
FGFR3	R-HSA-6811558
FGFR3	R-HSA-199418
FGFR3	R-HSA-1257604
FGFR3	R-HSA-5673001
FGFR3	R-HSA-5684996
FGFR3	R-HSA-190371
FGFR3	R-HSA-9006925
FGFR3	R-HSA-5683057
FGFR3	R-HSA-190372
FGFR3	R-HSA-9006934
FGFR3	R-HSA-1643685
FGFR3	R-HSA-162582
FKBP4	R-HSA-3371568
FKBP4	R-HSA-3371571
FKBP4	R-HSA-3371556
FKBP4	R-HSA-2262752
FKBP4	R-HSA-8953897
FKBP4	R-HSA-3371511
FKBP4	R-HSA-3371497
FKBP4	R-HSA-3371453
FKBP4	R-HSA-9018519
FKBP4	R-HSA-9679191
FKBP4	R-HSA-8939211
FKBP4	R-HSA-9006931
FKBP4	R-HSA-9679506
FKBP4	R-HSA-9824446
FKBP4	R-HSA-5663205
FKBP4	R-HSA-162582
FKBP4	R-HSA-1643685
FOS	R-HSA-9634638
FOS	R-HSA-9768919
FOS	R-HSA-9634815
FOS	R-HSA-9009391
FOS	R-HSA-6785807
FOS	R-HSA-8939211
FOS	R-HSA-9006931
FOS	R-HSA-450341
FOS	R-HSA-449147
FOS	R-HSA-450282
FOS	R-HSA-1280215
FOS	R-HSA-9031628
FOS	R-HSA-450294
FOS	R-HSA-212436
FOS	R-HSA-448424
FOS	R-HSA-198725
FOS	R-HSA-6796648
FOS	R-HSA-2559582
FOS	R-HSA-73857
FOS	R-HSA-975871
FOS	R-HSA-168176
FOS	R-HSA-168142
FOS	R-HSA-2559580
FOS	R-HSA-168164
FOS	R-HSA-975138
FOS	R-HSA-975155
FOS	R-HSA-937061
FOS	R-HSA-166166
FOS	R-HSA-74160
FOS	R-HSA-2871796
FOS	R-HSA-168181
FOS	R-HSA-168138
FOS	R-HSA-166058
FOS	R-HSA-168188
FOS	R-HSA-168179
FOS	R-HSA-181438
FOS	R-HSA-187037
FOS	R-HSA-9018519
FOS	R-HSA-166016
FOS	R-HSA-166520
FOS	R-HSA-2559583
FOS	R-HSA-168898
FOS	R-HSA-2454202
FOS	R-HSA-168256
FOS	R-HSA-162582
FOS	R-HSA-3700989
FOS	R-HSA-9006934
FOS	R-HSA-2262752
FOS	R-HSA-8953897
FOS	R-HSA-168249
FURIN	R-HSA-2173796
FURIN	R-HSA-2173793
FURIN	R-HSA-170834
FURIN	R-HSA-9006936
FURIN	R-HSA-171286
FURIN	R-HSA-167060
FURIN	R-HSA-9036866
FURIN	R-HSA-159782
FURIN	R-HSA-9918476
FURIN	R-HSA-9662834
FURIN	R-HSA-159854
FURIN	R-HSA-9733458
FURIN	R-HSA-5210891
FURIN	R-HSA-1912420
FURIN	R-HSA-1181150
FURIN	R-HSA-9694614
FURIN	R-HSA-175474
FURIN	R-HSA-9953170
FURIN	R-HSA-8963889
FURIN	R-HSA-9828806
FURIN	R-HSA-1592389
FURIN	R-HSA-9820960
FURIN	R-HSA-9768727
FURIN	R-HSA-1566948
FURIN	R-HSA-9820965
FURIN	R-HSA-9918485
FURIN	R-HSA-2173789
FURIN	R-HSA-8963899
FURIN	R-HSA-5339562
FURIN	R-HSA-9772572
FURIN	R-HSA-1442490
FURIN	R-HSA-186797
FURIN	R-HSA-212436
FURIN	R-HSA-977225
FURIN	R-HSA-73857
FURIN	R-HSA-163841
FURIN	R-HSA-9772573
FURIN	R-HSA-174824
FURIN	R-HSA-74160
FURIN	R-HSA-1912422
FURIN	R-HSA-6809371
FURIN	R-HSA-1474228
FURIN	R-HSA-9820952
FURIN	R-HSA-162599
FURIN	R-HSA-166520
FURIN	R-HSA-9679191
FURIN	R-HSA-162587
FURIN	R-HSA-9664433
FURIN	R-HSA-9662851
FURIN	R-HSA-1169410
FURIN	R-HSA-9764274
FURIN	R-HSA-9764265
FURIN	R-HSA-9759476
FURIN	R-HSA-6805567
FURIN	R-HSA-418990
FURIN	R-HSA-162906
FURIN	R-HSA-157118
FURIN	R-HSA-421270
FURIN	R-HSA-162582
FURIN	R-HSA-446728
FURIN	R-HSA-9658195
FURIN	R-HSA-9824443
FURIN	R-HSA-1500931
FURIN	R-HSA-1474244
FURIN	R-HSA-9694516
FURIN	R-HSA-9839923
FURIN	R-HSA-9824439
FURIN	R-HSA-913531
FURIN	R-HSA-9679506
FURIN	R-HSA-9006934
FURIN	R-HSA-382551
FURIN	R-HSA-1280215
FURIN	R-HSA-9824446
FURIN	R-HSA-597592
FURIN	R-HSA-5663205
FURIN	R-HSA-1266738
FURIN	R-HSA-392499
FURIN	R-HSA-168256
FURIN	R-HSA-1643685
GAPDH	R-HSA-70263
GAPDH	R-HSA-70171
GAPDH	R-HSA-70326
GAPDH	R-HSA-71387
GAPDH	R-HSA-1430728
GRIK1	R-HSA-451307
GRIK1	R-HSA-451306
GRIK1	R-HSA-451308
GRIK1	R-HSA-451326
GRIK1	R-HSA-112314
GRIK1	R-HSA-112315
GRIK1	R-HSA-112316
GRIK2	R-HSA-451306
GRIK2	R-HSA-451308
GRIK2	R-HSA-451326
GRIK2	R-HSA-112314
GRIK2	R-HSA-451307
GRIK2	R-HSA-112315
GRIK2	R-HSA-112316
GRM5	R-HSA-420499
GRM5	R-HSA-6794361
GRM5	R-HSA-6794362
GRM5	R-HSA-416476
GRM5	R-HSA-112316
GRM5	R-HSA-500792
GRM5	R-HSA-388396
GRM5	R-HSA-372790
GRM5	R-HSA-162582
HTT	R-HSA-380615
HTT	R-HSA-112311
HTT	R-HSA-442660
HTT	R-HSA-9022692
HTT	R-HSA-8986944
HTT	R-HSA-425407
HTT	R-HSA-112315
HTT	R-HSA-112316
HTT	R-HSA-382551
HTT	R-HSA-212436
HTT	R-HSA-73857
HTT	R-HSA-74160
MAP3K5	R-HSA-2559580
MAP3K5	R-HSA-2559583
